Date	Ref No.	Payee	Memo	Payment	Deposit	Reconciliation Status	Balance	Type	Account	Added in Banking
09/13/2021		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X94068200022716 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	131.36		Reconciled	135,577.79	Check	8460 Payroll Processing Fees	
09/13/2021	1511	DA THAISON		1,351.90		Reconciled	135,709.15	Check	Purchase:Da Thaison Inc	
09/13/2021	1508	COSTCO WHOLESALE		364.76		Reconciled	137,061.05	Check	Purchase:COSTCO	
09/13/2021	1504	Levin Management		12,895.77		Reconciled	137,425.81	Check	Rent:Restaurant	
09/13/2021	1502	NJ AMERICAN WATER		927.41		Reconciled	150,321.58	Check	Utilities:Water	
09/13/2021	1497	VERIZON		119.47		Reconciled	151,248.99	Check	8840 Telephone	
09/13/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,984.70	Reconciled	151,368.46	Deposit	Income:CREDIT CARD	
09/13/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,891.79	Reconciled	147,383.76	Deposit	Income:CREDIT CARD	
09/10/2021		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:94062200007816X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	1,091.99		Reconciled	143,491.97	Check	3140 Payroll Taxes Liabilities	
09/10/2021	1510	KAM KEU MARKET		2,257.90		Reconciled	144,583.96	Check	Purchase:KAM KEU ASIAN MARKET	
09/10/2021	1500	REPUBLIC SERVICE		184.90		Reconciled	146,841.86	Check	8880 Waste Management	
09/10/2021	1363	LAI F CHONG		10,000.00		Reconciled	147,026.76	Check	4520 Loan officer	
09/10/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,112.28	Reconciled	157,026.76	Deposit	Income:CREDIT CARD	
09/10/2021			DoorDash, Inc. DES:Disabled A ID:ST-R3J5D6G5C8Z8 INDN:COUR THAI LLC CO ID:4270465600 CCD		854.68	Reconciled	153,914.48	Deposit	Income:DoorDash	
09/09/2021	5192	PAYROLL CHECK		380.02		Reconciled	153,059.80	Check	8400 Salaries and wages	
09/09/2021	5191	PAYROLL CHECK		415.34		Reconciled	153,439.82	Check	8400 Salaries and wages	
09/09/2021	5176	PAYROLL CHECK		548.06		Reconciled	153,855.16	Check	8400 Salaries and wages	
09/09/2021	5171	PAYROLL CHECK		169.66		Reconciled	154,403.22	Check	8400 Salaries and wages	
09/09/2021	5166	PAYROLL CHECK		569.03		Reconciled	154,572.88	Check	8400 Salaries and wages	
09/09/2021	5161	PAYROLL CHECK		160.91		Reconciled	155,141.91	Check	8400 Salaries and wages	
09/09/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,642.63	Reconciled	155,302.82	Deposit	Income:CREDIT CARD	
09/08/2021	1506	DA THAISON		1,194.50		Reconciled	152,660.19	Check	Purchase:Da Thaison Inc	
09/08/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,063.32	Reconciled	153,854.69	Deposit	Income:CREDIT CARD	
09/07/2021	1507	C & S ASSOCIATES		1,315.00		Reconciled	151,791.37	Check	Rent:Dormitory	
09/07/2021	1505	SEA PRIVATE SEAFOOD		1,854.40		Reconciled	153,106.37	Check	Purchase:Sea Pirate Seafood	
09/07/2021	1501	KAM KEU MARKET		2,393.75		Reconciled	154,960.77	Check	Purchase:KAM KEU ASIAN MARKET	
09/07/2021	1499	HORIZON		1,114.65		Reconciled	157,354.52	Check	8150 Health Insurance	
09/07/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,989.53	Reconciled	158,469.17	Deposit	Income:CREDIT CARD	
09/07/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,969.30	Reconciled	152,479.64	Deposit	Income:CREDIT CARD	
09/07/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,593.88	Reconciled	147,510.34	Deposit	Income:CREDIT CARD	
09/03/2021		MERCHANT BANKCD	MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	2,963.38		Reconciled	143,916.46	Check	7750 Credit Card Processing Fee	
09/03/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,241.28	Reconciled	146,879.84	Deposit	Income:CREDIT CARD	
09/03/2021			DoorDash, Inc. DES:Disabled A ID:ST-O5E8R7L2L1P1 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,110.46	Reconciled	143,638.56	Deposit	Income:DoorDash	
09/02/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		1,751.40	Reconciled	142,528.10	Deposit	Income:CREDIT CARD	
09/01/2021	5180	PAYROLL CHECK		524.96		Reconciled	140,776.70	Check	8400 Salaries and wages	
09/01/2021	5178	PAYROLL CHECK		685.52		Reconciled	141,301.66	Check	8400 Salaries and wages	
09/01/2021	5173	PAYROLL CHECK		685.52		Reconciled	141,987.18	Check	8400 Salaries and wages	
09/01/2021	5170	PAYROLL CHECK		524.96		Reconciled	142,672.70	Check	8400 Salaries and wages	
09/01/2021	5165	PAYROLL CHECK		524.96		Reconciled	143,197.66	Check	8400 Salaries and wages	
09/01/2021	5160	PAYROLL CHECK		524.96		Reconciled	143,722.62	Check	8400 Salaries and wages	
09/01/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,466.27	Reconciled	144,247.58	Deposit	Income:CREDIT CARD	
08/31/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,118.12	Reconciled	141,781.31	Deposit	Income:CREDIT CARD	
08/30/2021		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X93899500037501 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	173.94		Reconciled	139,663.19	Check	8460 Payroll Processing Fees	
08/30/2021	5167	PAYROLL CHECK		978.80		Reconciled	139,837.13	Check	8400 Salaries and wages	
08/30/2021	5157	PAYROLL CHECK		1,038.69		Reconciled	140,815.93	Check	8400 Salaries and wages	
08/30/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		6,278.77	Reconciled	141,854.62	Deposit	Income:CREDIT CARD	
08/30/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,552.04	Reconciled	135,575.85	Deposit	Income:CREDIT CARD	
08/27/2021		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:93893400006716X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	1,049.30		Reconciled	130,023.81	Check	3140 Payroll Taxes Liabilities	
08/27/2021	1498	LAI F CHONG		12,000.00		Reconciled	131,073.11	Check	4520 Loan officer	
08/27/2021	1496	KAM KEU MARKET		2,564.20		Reconciled	143,073.11	Check	Purchase:KAM KEU ASIAN MARKET	
08/27/2021	1480	LAI F CHONG		12,000.00		Reconciled	145,637.31	Check	8430 Payroll - Tips	
08/27/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,866.45	Reconciled	157,637.31	Deposit	Income:CREDIT CARD	
08/27/2021			DoorDash, Inc. DES:Disabled A ID:ST-P0J1J3I8H0C2 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,085.75	Reconciled	154,770.86	Deposit	Income:DoorDash	
08/26/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,488.65	Reconciled	153,685.11	Deposit	Income:CREDIT CARD	
08/25/2021	5168	PAYROLL CHECK		685.52		Reconciled	151,196.46	Check	8400 Salaries and wages	
08/25/2021	5163	PAYROLL CHECK		685.52		Reconciled	151,881.98	Check	8400 Salaries and wages	
08/25/2021	5162	PAYROLL CHECK		1,736.55		Reconciled	152,567.50	Check	8400 Salaries and wages	
08/25/2021	5158	PAYROLL CHECK		685.52		Reconciled	154,304.05	Check	8400 Salaries and wages	
08/25/2021	5153	PAYROLL CHECK		685.52		Reconciled	154,989.57	Check	8400 Salaries and wages	
08/25/2021	5152	PAYROLL CHECK		1,575.95		Reconciled	155,675.09	Check	8400 Salaries and wages	
08/25/2021	5148	PAYROLL CHECK		685.52		Reconciled	157,251.04	Check	8400 Salaries and wages	
08/25/2021	5147	PAYROLL CHECK		1,753.37		Reconciled	157,936.56	Check	8400 Salaries and wages	
08/25/2021	1495	YEE SING TRADING		3,174.00		Reconciled	159,689.93	Check	Purchase:YEE SING TRADING	
08/25/2021	1494	DA THAISON		2,706.00		Reconciled	162,863.93	Check	Purchase:Da Thaison Inc	
08/25/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,420.03	Reconciled	165,569.93	Deposit	Income:CREDIT CARD	
08/24/2021	1493	KAM KEU MARKET		2,983.05		Reconciled	163,149.90	Check	Purchase:KAM KEU ASIAN MARKET	
08/24/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,080.38	Reconciled	166,132.95	Deposit	Income:CREDIT CARD	
08/23/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,727.76	Reconciled	163,052.57	Deposit	Income:CREDIT CARD	
08/23/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,374.88	Reconciled	157,324.81	Deposit	Income:CREDIT CARD	
08/20/2021		NJ S&U WEB PMT	NJ WEB PMT 04110 DES:NJWEB04110 ID:091000017148407 INDN:COUR THAI GROUP CORPOR CO ID:7216000928 CCD PMT INFO:TXP*B843960	5,402.50		Reconciled	152,949.93	Check	6030 Sales Tax  Adjustment	
08/20/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,941.39	Reconciled	158,352.43	Deposit	Income:CREDIT CARD	
08/20/2021			DoorDash, Inc. DES:Disabled A ID:ST-W1E9A9O3C6S3 INDN:COUR THAI LLC CO ID:4270465600 CCD		827.11	Reconciled	153,411.04	Deposit	Income:DoorDash	
08/18/2021	1492	KAM KEU MARKET		2,384.15		Reconciled	152,583.93	Check	Purchase:KAM KEU ASIAN MARKET	
08/18/2021	1489	KAM KEU MARKET		2,198.45		Reconciled	154,968.08	Check	Purchase:KAM KEU ASIAN MARKET	
08/18/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,458.32	Reconciled	157,166.53	Deposit	Income:CREDIT CARD	
08/17/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,929.06	Reconciled	154,708.21	Deposit	Income:CREDIT CARD	
08/16/2021		BOA CC PMT	BANK OF AMERICA DES:QRMT Pymt ID:COUR THAI INDN:4339931165670241 00 CO ID:3001190310 CCD	3,725.88		Reconciled	151,779.15	Check	3400 BOA #0241	
08/16/2021		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X93716300011951 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	131.36		Reconciled	155,505.03	Check	8460 Payroll Processing Fees	
08/16/2021	5134	PAYROLL CHECK		615.76		Reconciled	155,636.39	Check	8400 Salaries and wages	
08/16/2021	5130	PAYROLL CHECK		599.70		Reconciled	156,252.15	Check	8400 Salaries and wages	
08/16/2021	5129	PAYROLL CHECK		581.61		Reconciled	156,851.85	Check	8400 Salaries and wages	
08/16/2021	5125	PAYROLL CHECK		543.15		Reconciled	157,433.46	Check	8400 Salaries and wages	
08/16/2021	5121	PAYROLL CHECK		534.51		Reconciled	157,976.61	Check	8400 Salaries and wages	
08/16/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,989.62	Reconciled	158,511.12	Deposit	Income:CREDIT CARD	
08/16/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,329.91	Reconciled	153,521.50	Deposit	Income:CREDIT CARD	
08/16/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,295.38	Reconciled	149,191.59	Deposit	Income:CREDIT CARD	
08/13/2021		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:93708100009387X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	861.38		Reconciled	146,896.21	Check	3140 Payroll Taxes Liabilities	
08/13/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,209.80	Reconciled	147,757.59	Deposit	Income:CREDIT CARD	
08/13/2021			DoorDash, Inc. DES:Disabled A ID:ST-G2R2A2V4Z1Z4 INDN:COUR THAI LLC CO ID:4270465600 CCD		692.52	Reconciled	145,547.79	Deposit	Income:DoorDash	
08/12/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,264.66	Reconciled	144,855.27	Deposit	Income:CREDIT CARD	
08/11/2021	1488	NJ AMERICAN WATER		895.74		Reconciled	142,590.61	Check	Utilities:Water	
08/11/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,622.10	Reconciled	143,486.35	Deposit	Income:CREDIT CARD	
08/10/2021	1491	SEA PRIVATE SEAFOOD		1,554.80		Reconciled	140,864.25	Check	Purchase:Sea Pirate Seafood	
08/09/2021	1490	DA THAISON		2,501.00		Reconciled	142,419.05	Check	Purchase:Da Thaison Inc	
08/09/2021	1487	C & S ASSOCIATES		1,315.00		Reconciled	144,920.05	Check	Rent:Dormitory	
08/09/2021	1486	DK HEATING		298.55		Reconciled	146,235.05	Check	8660 Repairs & maintenance	
08/09/2021	1483	REPUBLIC SERVICE		184.90		Reconciled	146,533.60	Check	8880 Waste Management	
08/09/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,568.09	Reconciled	146,718.50	Deposit	Income:CREDIT CARD	
08/09/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,194.47	Reconciled	142,150.41	Deposit	Income:CREDIT CARD	
08/09/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,737.66	Reconciled	137,955.94	Deposit	Income:CREDIT CARD	
08/06/2021	1485	VERIZON		119.69		Reconciled	135,218.28	Check	8840 Telephone	
08/06/2021	1484	Levin Management		12,895.77		Reconciled	135,337.97	Check	Rent:Restaurant	
08/06/2021			DoorDash, Inc. DES:Disabled A ID:ST-R7J3P1N3M0U4 INDN:COUR THAI LLC CO ID:4270465600 CCD		916.58	Reconciled	148,233.74	Deposit	Income:DoorDash	
08/05/2021	1482	PSE&G		3,927.87		Reconciled	147,317.16	Check	Utilities:Gas and Electric	
08/05/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,350.02	Reconciled	151,245.03	Deposit	Income:CREDIT CARD	
08/04/2021	1479	DA THAISON		2,210.20		Reconciled	148,895.01	Check	Purchase:Da Thaison Inc	
08/04/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,325.87	Reconciled	151,105.21	Deposit	Income:CREDIT CARD	
08/03/2021		MERCHANT BANKCD	MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	3,092.89		Reconciled	147,779.34	Check	7750 Credit Card Processing Fee	
08/03/2021	1481	SEA PRIVATE SEAFOOD		1,293.00		Reconciled	150,872.23	Check	Purchase:Sea Pirate Seafood	
08/03/2021	1478	COSTCO WHOLESALE		345.47		Reconciled	152,165.23	Check	Purchase:COSTCO	
08/03/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,432.14	Reconciled	152,510.70	Deposit	Income:CREDIT CARD	
08/02/2021		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X93526400050067 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	141.36		Reconciled	150,078.56	Check	8460 Payroll Processing Fees	
08/02/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,006.74	Reconciled	150,219.92	Deposit	Income:CREDIT CARD	
08/02/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,064.74	Reconciled	145,213.18	Deposit	Income:CREDIT CARD	
07/30/2021		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:93520200014817X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	1,116.12		Reconciled	141,148.44	Check	3140 Payroll Taxes Liabilities	
07/30/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,836.03	Reconciled	142,264.56	Deposit	Income:CREDIT CARD	
07/30/2021			DoorDash, Inc. DES:Disabled A ID:ST-W1S6D6Y8K3G9 INDN:COUR THAI LLC CO ID:4270465600 CCD		780.14	Reconciled	139,428.53	Deposit	Income:DoorDash	
07/29/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,046.73	Reconciled	138,648.39	Deposit	Income:CREDIT CARD	
07/28/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,960.00	Reconciled	136,601.66	Deposit	Income:CREDIT CARD	
07/27/2021	1477	KAM KEU MARKET		2,148.30		Reconciled	131,641.66	Check	Purchase:KAM KEU ASIAN MARKET	
07/26/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		6,190.00	Reconciled	133,789.96	Deposit	Income:CREDIT CARD	
07/26/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		4,607.92	Reconciled	127,599.96	Deposit	Income:CREDIT CARD	
07/23/2021	1476	DM CLEANING UP SERVICES LLC	ROAD CLEANING	450.00		Reconciled	122,992.04	Check	8660 Repairs & maintenance	
07/23/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,869.87	Reconciled	123,442.04	Deposit	Income:CREDIT CARD	
07/23/2021			DoorDash, Inc. DES:Disabled A ID:ST-G3J3I4N6M0H8 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,225.96	Reconciled	120,572.17	Deposit	Income:DoorDash	
07/22/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,612.10	Reconciled	119,346.21	Deposit	Income:CREDIT CARD	
07/21/2021	1475	RESTAURANT DEPOT		2,057.81		Reconciled	115,734.11	Check	Purchase:Restaurant Depot	
07/21/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		1,821.78	Reconciled	117,791.92	Deposit	Income:CREDIT CARD	
07/20/2021		NJ S&U WEB PMT	NJ S&U WEB PMT DES:NJWEB55 ID:091000016807470 INDN:COUR THAI GROUP CORPOR CO ID:7216000928 CCD PMT INFO:TXP*B8439605	4,795.11		Reconciled	115,970.14	Check	6030 Sales Tax  Adjustment	
07/20/2021	1474	KAM KEU MARKET		2,257.00		Reconciled	120,765.25	Check	Purchase:KAM KEU ASIAN MARKET	
07/20/2021	1473	KAM KEU MARKET		2,225.90		Reconciled	123,022.25	Check	Purchase:KAM KEU ASIAN MARKET	
07/20/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,631.76	Reconciled	125,248.15	Deposit	Income:CREDIT CARD	
07/19/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		7,315.58	Reconciled	122,616.39	Deposit	Income:CREDIT CARD	
07/19/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,223.92	Reconciled	115,300.81	Deposit	Income:CREDIT CARD	
07/16/2021		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:93313800005018X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	1,590.18		Reconciled	112,076.89	Check	3140 Payroll Taxes Liabilities	
07/16/2021		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X93321000022843 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	145.36		Reconciled	113,667.07	Check	8460 Payroll Processing Fees	
07/16/2021	715	BANK OF AMERICA		3,462.86		Reconciled	113,812.43	Check	3400 BOA #0241	
07/16/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,205.10	Reconciled	117,275.29	Deposit	Income:CREDIT CARD	
07/16/2021			DoorDash, Inc. DES:Disabled A ID:ST-G5T9J2T9C0N8 INDN:COUR THAI LLC CO ID:4270465600 CCD		1,002.93	Reconciled	112,070.19	Deposit	Income:DoorDash	
07/15/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,881.39	Reconciled	111,067.26	Deposit	Income:CREDIT CARD	
07/14/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,014.50	Reconciled	107,185.87	Deposit	Income:CREDIT CARD	
07/13/2021		MERCHANT BANKCD	MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	11.09		Reconciled	104,171.37	Check	Income:CREDIT CARD	
07/13/2021	1470	ECOLAB		549.52		Reconciled	104,182.46	Check	8870 Pest Control	
07/13/2021	1469	C & S ASSOCIATES	5H	1,315.00		Reconciled	104,731.98	Check	Rent:Dormitory	
07/13/2021	1466	NJ AMERICAN WATER		787.64		Reconciled	106,046.98	Check	Utilities:Water	
07/12/2021	1472	LAI F CHONG		10,000.00		Reconciled	106,834.62	Check	4520 Loan officer	
07/12/2021	1471	DA THAISON		1,840.00		Reconciled	116,834.62	Check	Purchase:Da Thaison Inc	
07/12/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,328.41	Reconciled	118,674.62	Deposit	Income:CREDIT CARD	
07/12/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,935.39	Reconciled	113,346.21	Deposit	Income:CREDIT CARD	
07/12/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,475.18	Reconciled	109,410.82	Deposit	Income:CREDIT CARD	
07/09/2021	1468	KAM KEU MARKET		1,966.30		Reconciled	106,935.64	Check	Purchase:KAM KEU ASIAN MARKET	
07/09/2021	1467	VERIZON		229.23		Reconciled	108,901.94	Check	8840 Telephone	
07/09/2021	1464	Levin Management		12,895.77		Reconciled	109,131.17	Check	Rent:Restaurant	
07/09/2021	1462	HORIZON		2,229.30		Reconciled	122,026.94	Check	8150 Health Insurance	
07/09/2021	1457	REPUBLIC SERVICE		357.70		Reconciled	124,256.24	Check	8880 Waste Management	
07/09/2021			DoorDash, Inc. DES:Disabled A ID:ST-I4Q3L9F5T2E8 INDN:COUR THAI LLC CO ID:4270465600 CCD		796.77	Reconciled	124,613.94	Deposit	Income:DoorDash	
07/08/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		6,109.38	Reconciled	123,817.17	Deposit	Income:CREDIT CARD	
07/07/2021	1461	DA THAISON		1,351.50		Reconciled	117,707.79	Check	Purchase:Da Thaison Inc	
07/07/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,385.20	Reconciled	119,059.29	Deposit	Income:CREDIT CARD	
07/06/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD	2,655.20		Reconciled	116,674.09	Check	7750 Credit Card Processing Fee	
07/06/2021		PSE&G	PUBLIC SERVICE DES:PSEG ID:006587391605 INDN:THAI KITCHEN II CO ID:4221212800 PPD	1,603.66		Reconciled	119,329.29	Check	Utilities:Gas and Electric	
07/06/2021		TOYOTA FINANCE	SETF WORLD OMNI DES:BILL PAY ID:16172407821 INDN: COUR THIA GROUP CORP CO ID:7529064511 CCD	1,348.34		Reconciled	120,932.95	Check	7720 Car  Lease Expense	
07/06/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		3,754.60	Reconciled	122,281.29	Deposit	Income:CREDIT CARD	
07/06/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		2,754.84	Reconciled	118,526.69	Deposit	Income:CREDIT CARD	
07/02/2021		PAYCHEX TPS TAXES	PAYCHEX TPS DES:TAXES ID:93140300012296X INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	1,406.78		Reconciled	115,771.85	Check	3140 Payroll Taxes Liabilities	
07/02/2021		PAYCHEX EIB INVOICE	PAYCHEX EIB DES:INVOICE ID:X93141800011915 INDN:COUR THAI GROUP CORPOR CO ID:1161124166 CCD	137.51		Reconciled	117,178.63	Check	8460 Payroll Processing Fees	
07/02/2021			MERCHANT BNKCD DES:DEPOSIT ID:266371382885 INDN:THAI KITCHEN 2 CO ID:F592126793 CCD		5,559.10	Reconciled	117,316.14	Deposit	Income:CREDIT CARD	
07/02/2021			DoorDash, Inc. DES:Disabled A ID:ST-P1U5K2J9J1R4 INDN:COUR THAI LLC CO ID:4270465600 CCD		658.96	Reconciled	111,757.04	Deposit	Income:DoorDash	
07/01/2021	1459	SEA PRIVATE SEAFOOD		1,003.50		Reconciled	111,098.08	Check	Purchase:Sea Pirate Seafood	
